"STATION","NAME","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"US1HIHI0047","WAIKOLOA VILLAGE 2.7 ENE, HI US","2023-01-28","0.00",",,N",,,,,,
"US1HIHI0047","WAIKOLOA VILLAGE 2.7 ENE, HI US","2023-01-29","0.51",",,N",,,,,,
"US1HIHI0047","WAIKOLOA VILLAGE 2.7 ENE, HI US","2023-01-30","0.01",",,N",,,,,,
"US1HIHI0047","WAIKOLOA VILLAGE 2.7 ENE, HI US","2023-01-31","0.02",",,N",,,,,,
"US1HIHI0047","WAIKOLOA VILLAGE 2.7 ENE, HI US","2023-02-01","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-01","0.01",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-02","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-03","0.41",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-04","0.02",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-05","0.08",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-06","0.00","T,,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-07","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-08","0.00","T,,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-09","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-10","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-11","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-12","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-13","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-14","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-15","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-16","0.30",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-17","0.05",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-18","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-19","0.56",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-20","0.00","T,,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-21","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-22","0.09",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-23","0.00","T,,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-24","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-25","0.07",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-26","0.11",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-27","0.00","T,,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-28","0.02",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-29",,,,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-30","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-01-31","0.00",",,N",,,,,,
"US1IAJH0027","NORTH LIBERTY 0.7 SSW, IA US","2023-02-01","0.00",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-01","0.00","T,,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-02","0.00","T,,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-03","0.00","T,,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-04","0.73",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-05","0.63",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-06","0.00","T,,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-07","0.00",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-08","0.00","T,,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-09","0.00",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-10","0.00",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-11","0.00",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-12","0.00",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-13","0.00","T,,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-14","0.00",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-15","0.01",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-16","0.00",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-17","0.00","T,,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-18","0.00","T,,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-19","0.42",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-20","0.37",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-21","0.58",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-22","2.22",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-23","0.00","T,,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-24","0.00","T,,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-25","1.94",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-26","0.21",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-27","0.00","T,,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-28","0.01",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-29","0.01",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-30","1.11",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-01-31","0.68",",,N",,,,,,
"US1HIKI0006","KILAUEA 0.5 SE, HI US","2023-02-01","0.38",",,N",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-01","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-02","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-03","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-04","0.03",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-05","0.13",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-06","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-07","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-08","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-09","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-10","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-11","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-12","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-13","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-14","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-15","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-16","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-17","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-18","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-19","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-20","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-21","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-22","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-23","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-24","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-25","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-26","0.03",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-27","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-28","0.00",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-29","0.33",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-30","0.92",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-01-31","0.06",",,7,0700",,,,,,
"USC00519185","WAIALAE KAHALA 715, HI US","2023-02-01","0.00",",,7,0700",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-01","0.00","T,,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-02","0.00",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-03","0.02",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-04","0.39",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-05","0.60",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-06","0.02",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-07","0.00","T,,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-09","0.00",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-10","0.00",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-11","0.00",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-13","0.00","T,,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-14","0.01",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-15","0.00","T,,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-16","0.03",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-17","0.00","T,,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-18","0.01",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-19","1.37",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-20","0.43",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-21","0.40",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-22","0.35",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-23","0.02",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-24","0.01",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-25","0.19",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-26","0.06",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-27","0.00","T,,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-28","0.00",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-29","0.14",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-30","1.16",",,N",,,,,,
"US1HIKI0005","KAPAA 1.4 W, HI US","2023-01-31","2.04",",,N",,,,,,
"USC00511339","HAWI 168, HI US","2023-01-16",,,,,,,,
"USC00511339","HAWI 168, HI US","2023-01-26",,,,,,,,
"USC00511339","HAWI 168, HI US","2023-01-27","1.23",",,7,0800",,,,,,
"USC00511339","HAWI 168, HI US","2023-01-31",,,,,,,,
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-01",,,"57",",,U","76","H,,U","43","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-02",,,"58",",,U","72","H,,U","45","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-03",,,"53",",,U","69","H,,U","41","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-04",,,"53",",,U","71","H,,U","41","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-05",,,"53",",,U","70","H,,U","37","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-06",,,"57",",,U","72","H,,U","45","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-07",,,"57",",,U","73","H,,U","46","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-08",,,"55",",,U","74","H,,U","41","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-09",,,"56",",,U","71","H,,U","45","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-10",,,"55",",,U","68","H,,U","44","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-11",,,"50",",,U","66","H,,U","37","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-12",,,"51",",,U","68","H,,U","35","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-13",,,"53",",,U","70","H,,U","39","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-14",,,"59",",,U","75","H,,U","49","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-15",,,"58",",,U","71","H,,U","51","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-16",,,"60",",,U","73","H,,U","48","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-17",,,"56",",,U","72","H,,U","43","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-18",,,"54",",,U","67","H,,U","41","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-19",,,"53",",,U","68","H,,U","39","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-20",,,"54",",,U","66","H,,U","47","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-21",,,"54",",,U","67","H,,U","43","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-22",,,"52",",,U","63","H,,U","43","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-23",,,"50",",,U","65","H,,U","40","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-24",,,"51",",,U","66","H,,U","38","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-25",,,"48",",,U","61","H,,U","37","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-26",,,"50",",,U","60","H,,U","42","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-27",,,"52",",,U","60","H,,U","45","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-28",,,"49",",,U","58","H,,U","43","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-29",,,"47",",,U","52","H,,U","42","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-30",,,"51",",,U","60","H,,U","45","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-01-31",,,"51",",,U","61","H,,U","44","H,,U"
"USR0000HHAK","HAKALAU HAWAII, HI US","2023-02-01",,,"53",",,U","65","H,,U","43","H,,U"
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-01","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-02","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-03","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-04","0.19",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-05","0.08",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-06","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-07","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-08","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-09","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-10","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-11","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-12","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-13","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-14","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-15","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-16","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-17","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-18","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-19","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-20","0.00","T,,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-21","0.13",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-22","0.01",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-23","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-24","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-25","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-26","0.03",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-27","0.00",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-28","0.02",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-29","0.32",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-30","1.19",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-01-31","0.98",",,7,0700",,,,,,
"USC00510123","AIEA HEIGHTS 764.6, HI US","2023-02-01","0.11",",,7,0700",,,,,,
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-01","0.05",",,7,0600",,,"55",",S,7","17",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-02","0.00",",,7,0600",,,"31",",,7","24",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-03",,,,,"47",",,7","26",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-04",,,,,"39",",,7","34",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-05","0.10",",,7,0600",,,"34",",,7","28",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-06","0.00",",,7,0600",,,"35",",,7","22",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-07","0.00",",,7,0600",,,"23",",,7","14",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-08","0.00",",,7,0600",,,"23",",,7","14",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-09","0.00",",,7,0600",,,"26",",,7","17",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-10","0.00",",,7,0600",,,"41",",,7","19",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-11","0.00",",,7,0600",,,"39",",,7","18",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-12","0.00",",,7,0600",,,"39",",,7","28",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-13","0.00",",,7,0600",,,"36",",,7","26",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-14","0.00",",,7,0600",,,"29",",,7","21",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-15","0.00",",,7,0600",,,"31",",,7","21",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-16","0.25",",,7,0600",,,"40",",,7","28",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-17","0.90",",,7,0600",,,"43",",,7","34",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-18","0.00",",,7,0600",,,"36",",,7","30",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-19","0.40",",,7,0600",,,"36",",,7","30",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-20","0.00",",,7,0600",,,"36",",,7","24",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-21","0.00",",,7,0600",,,"28",",,7","18",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-22","0.07",",,7,0600",,,"28",",,7","18",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-23","0.00",",,7,0600",,,"26",",,7","17",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-24","0.00",",,7,0600",,,"29",",,7","16",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-25","0.00",",,7,0600",,,"32",",,7","23",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-26",,,,,"31",",,7","16",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-27",,,,,"22",",,7","8",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-28","0.10",",,7,0600",,,"33",",,7","13",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-29",,,,,"17",",,7","7",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-30","0.00",",,7,0600",,,"14",",,7","3",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-01-31","0.00",",,7,0600",,,"8",",,7","-10",",,7"
"USC00132364","DUBUQUE LOCK AND DAM 11, IA US","2023-02-01","0.00",",,7,0600",,,"12",",,7","-10",",,7"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-01","0.00",",,W,2400",,,"39",",,W","23",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-02","0.26",",,W,2400",,,"38",",,W","31",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-03","0.52",",,W,2400",,,"41",",,W","32",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-04","0.00","T,,D,2400",,,"32",",,W","27",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-05","0.00","T,,D,2400",,,"28",",,W","15",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-06","0.00",",,W,2400",,,"27",",,W","9",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-07","0.00","T,,W,2400",,,"17",",,W","5",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-08","0.00",",,W,2400",,,"26",",,W","17",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-09","0.00",",,W,2400",,,"45",",,W","15",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-10","0.00",",,W,2400",,,"35",",,W","22",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-11","0.00",",,W,2400",,,"40",",,W","25",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-12","0.00","T,,W,2400",,,"30",",,W","19",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-13","0.00",",,W,2400",,,"21",",,W","12",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-14","0.00",",,W,2400",,,"37",",,W","15",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-15","0.00","T,,W,2400",,,"43",",,W","30",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-16","0.19",",,W,2400",,,"50",",,W","35",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-17","0.00",",,W,2400",,,"36",",,W","32",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-18","0.26",",,D,2400",,,"35",",,W","28",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-19",,,,,"33",",,W","28",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-20","0.00",",,W,2400",,,"29",",,W","21",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-21",,,,,"30",",,W","21",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-22",,,,,"27",",,W","14",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-23","0.00","T,,W,2400",,,"31",",,W","6",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-24","0.00",",,W,2400",,,"32",",,W","15",",,W"
"USW00094988","MARSHALLTOWN MUNICIPAL AIRPORT, IA US","2023-01-25","0.00","T,,W,2400",,,"32",",,W","13",",,W"
